_num_key,org,#,ID,Giocatore,Ruolo,Ruolo2,Squadra,Min.Gioc.,G,GF,GS,Aut,Ass,CS,GF.1,GS.1,Aut.1,Ass.1,TS,GF.2,GS.2,Aut.2,Ass.2,M2,M3,Amm,Esp,Gdv,Gdp,RigS,RigP,Rt,Rs,T,VG,VC,VTS,_name_norm_old,cod.__Fantacalcio,ruolo__Fantacalcio,nome,voto__Fantacalcio,gf__Fantacalcio,gs__Fantacalcio,rp__Fantacalcio,rs__Fantacalcio,rf__Fantacalcio,au__Fantacalcio,amm__Fantacalcio,esp__Fantacalcio,ass__Fantacalcio,cod.__Statistico,ruolo__Statistico,voto__Statistico,gf__Statistico,gs__Statistico,rp__Statistico,rs__Statistico,rf__Statistico,au__Statistico,amm__Statistico,esp__Statistico,ass__Statistico,cod.__Italia,ruolo__Italia,voto__Italia,gf__Italia,gs__Italia,rp__Italia,rs__Italia,rf__Italia,au__Italia,amm__Italia,esp__Italia,ass__Italia,matched_norm,match_score
362.0,,,362,ROMAGNA F.,D,D,SASSUOLO,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.75,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.5,6.0,romagna f,2279.0,D,Romagna,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.0,D,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,romagna f,87.0
363.0,TE,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,TE,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,VK,365.0,365,RRAHMANI A.,D,D,NAPOLI,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,rrahmani a,4409.0,D,Rrahmani,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rrahmani a,88.0
372.0,PP,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.0,MT,374.0,374,SCALVINI G.,D,D,ATALANTA,,6.02,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,scalvini g,5526.0,D,Scalvini,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scalvini g,88.0
379.0,,,379,SMOLCIC I.,D,D,COMO,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,smolcic i,7014.0,D,Smolcic I.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7014.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7014.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,smolcic i,100.0
381.0,JK,381.0,381,SPINAZZOLA L.,D,D,NAPOLI,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spinazzola l,1852.0,D,Spinazzola,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.0,D,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.0,D,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spinazzola l,90.0
385.0,JK,385.0,385,TERRACCIANO F.,D,D,CREMONESE,,6.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.25,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.5,6.5,terracciano f,5812.0,D,Terracciano F.,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5812.0,D,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5812.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,terracciano f,100.0
387.0,TE,387.0,387,TOMORI F.,D,D,MILAN,,5.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.25,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.5,5.5,tomori f,4751.0,D,Tomori,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tomori f,85.0
391.0,TE,391.0,391,VALENTI L.,D,D,PARMA,,6.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,valenti l,5307.0,D,Valenti,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5307.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5307.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,valenti l,87.0
393.0,,,393,VALERI E.,D,D,PARMA,,5.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.5,valeri e,5862.0,D,Valeri,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5862.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5862.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,valeri e,85.0
394.0,JP,394.0,394,VALLE A.,D,D,COMO,,7.04,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,7.25,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.5,6.0,valle a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395.0,PP,395.0,395,VAN DER BREMPT I.,D,D,COMO,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,van der brempt i,6896.0,D,Van Der Brempt,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6896.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6896.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,van der brempt i,93.0
396.0,JH,396.0,396,VASQUEZ J.,D,D,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,vasquez j,5514.0,D,Vasquez,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vasquez j,87.0
397.0,,,397,VEIGA D.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,veiga d,6990.0,D,Veiga D.,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6990.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6990.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,veiga d,100.0
399.0,MT,399.0,399,VITI M.,D,D,FIORENTINA,15.0,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.75,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,viti m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,VK,400.0,400,VITIK M.,D,D,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,6.5,vitik m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.0,MT,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.0,IÄ,402.0,402,VOJVODA M.,D,D,COMO,,7.53,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.5,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,6.5,vojvoda m,4994.0,D,Vojvoda,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994.0,D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vojvoda m,87.0
403.0,,,403,WALUKIEWICZ S.,D,D,SASSUOLO,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,6.0,walukiewicz s,4374.0,D,Walukiewicz,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4374.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4374.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walukiewicz s,91.0
406.0,JK,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,MT,407.0,407,ZAPPA G.,D,D,CAGLIARI,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,zappa g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,JK,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,JK,410.0,410,ZORTEA N.,D,D,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,zortea n,4433.0,D,Zortea,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zortea n,85.0
411.0,JP,411.0,411,DODO,D,D,FIORENTINA,,6.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,5.5,6.5,dodo,5885.0,D,Dodò,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5885.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5885.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dodo,100.0
413.0,,,413,DENOON D.,D,D,PISA,,5.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0,denoon d,7196.0,D,Denoon,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7196.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7196.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,denoon d,85.0
414.0,VK,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416.0,JP,416.0,416,ESTUPINAN P.,D,D,MILAN,,6.04,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.5,6.5,estupinan p,5273.0,D,Estupinan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5273.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5273.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,estupinan p,90.0
418.0,,,418,MARIO J.,D,D,JUVENTUS,15.0,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.5,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.0,mario j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420.0,MT,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422.0,JH,422.0,422,PEZZELLA GI.,D,D,CREMONESE,,7.04,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.5,7.5,pezzella gi,770.0,D,Pezzella Giu.,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,770.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,770.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pezzella gi,95.0
423.0,VK,423.0,423,RAMON J.,D,D,COMO,,7.04,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.5,6.5,ramon j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424.0,PP,424.0,424,WESLEY,D,D,ROMA,,7.04,1.0,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.25,7.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.5,10.0,wesley,7181.0,D,Wesley,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181.0,D,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181.0,D,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wesley,100.0
429.0,VK,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.0,,,432,CANDE F.,D,D,SASSUOLO,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cande f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.0,IÄ,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.0,IÄ,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.0,,,502,ADOPO M.,C,C,CAGLIARI,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.5,adopo m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.0,,,504,AEBISCHER M.,C,C,PISA,,5.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,6.5,6.5,aebischer m,5784.0,C,Aebischer,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784.0,C,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784.0,C,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aebischer m,90.0
507.0,JP,507.0,507,ANGUISSA A.,C,C,NAPOLI,,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.5,anguissa a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.0,TE,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.0,JH,511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516.0,JH,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518.0,PP,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519.0,IÄ,519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522.0,,,522,BERISHA M.,C,C,LECCE,,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,berisha m,6015.0,C,Berisha M.,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.0,C,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.0,C,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,berisha m,100.0
523.0,PP,523.0,523,BERNABE A.,C,C,PARMA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,bernabe a,6666.0,C,Bernabè,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6666.0,C,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6666.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bernabe a,87.0
527.0,,,527,BOLOCA D.,C,C,SASSUOLO,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,6.0,boloca d,6219.0,C,Boloca,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boloca d,85.0
528.0,JP,528.0,528,BONDO W.,C,C,CREMONESE,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,bondo w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535.0,IÄ,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537.0,VK,537.0,537,CAQUERET M.,C,C,COMO,,6.53,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,caqueret m,5036.0,C,Caqueret,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caqueret m,88.0
538.0,JK,538.0,538,CARBONI V.,C,C,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,carboni v,6106.0,C,Carboni V.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carboni v,100.0
539.0,VK,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542.0,,,542,CATALDI D.,C,C,LAZIO,,4.53,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4.5,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,5.0,cataldi d,333.0,C,Cataldi,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,C,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,C,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cataldi d,87.0
545.0,JH,545.0,545,CHUKWUEZE S.,C,C,MILAN,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,chukwueze s,4856.0,C,Chukwueze,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4856.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4856.0,C,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chukwueze s,90.0
546.0,JK,546.0,546,COLLOCOLO M.,C,C,CREMONESE,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,collocolo m,7132.0,C,Collocolo,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7132.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7132.0,C,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collocolo m,90.0
548.0,,,548,COULIBALY L.,C,C,LECCE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,coulibaly l,5504.0,C,Coulibaly L.,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5504.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5504.0,C,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coulibaly l,100.0
549.0,TE,549.0,549,CRISTANTE B.,C,C,ROMA,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,cristante b,779.0,C,Cristante,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,C,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,C,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cristante b,90.0
551.0,IÄ,551.0,551,DA CUNHA L.,C,C,COMO,,7.04,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,7.25,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.5,6.0,da cunha l,5559.0,C,Da Cunha,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5559.0,C,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5559.0,C,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,da cunha l,88.0
