giornata,manager,team_total,player_num,role,name,vote,sub_used,indicators,adjustments
8,Harma,70.0,20,D,Baschirotto,6.0,False,,
8,Harma,70.0,21,D,Gallo An.,5.5,False,,
8,Harma,70.0,22,D,Vina,5.0,False,,
8,Harma,70.0,23,D,Vasquez Johan,6.0,False,,
8,Keränen,65.5,1,P,Di Gregorio,6.0,False,,-1
8,Keränen,65.5,2,D,Spinazzola,,False,,
8,Keränen,65.5,3,D,Terracciano Fi.,5.5,False,,
8,Keränen,65.5,4,D,Parisi Fa.,5.5,False,,
8,Keränen,65.5,5,C,Guendouzi,6.5,False,,
8,Keränen,65.5,6,C,Oristanio,7.5,False,S,
8,Keränen,65.5,7,C,Vignato Sam.,5.5,False,,
8,Keränen,65.5,8,D,Dimarco,6.0,False,,
8,Keränen,65.5,9,A,Mulattieri,,False,,
8,Keränen,65.5,10,C,Chiesa F.,5.5,False,,
8,Keränen,65.5,11,A,Immobile,5.0,False,,
8,Keränen,65.5,12,P,Sorrentino,,False,,
8,Keränen,65.5,13,A,Isaksen,,False,,
8,Keränen,65.5,14,D,Ruggeri,6.0,True,,
8,Keränen,65.5,15,C,Rovella,6.5,True,,
8,Keränen,65.5,16,D,Carboni An.,,False,,
8,Keränen,65.5,17,C,Locatelli M.,6.5,False,,
8,Keränen,65.5,18,A,Lucca,6.0,False,,
8,Keränen,65.5,19,C,Miretti,8.0,False,G,
8,Keränen,65.5,20,D,Zappacosta,6.0,False,,
8,Keränen,65.5,21,D,Zanoli,,False,,
8,Keränen,65.5,22,C,Ranocchia Fi.,6.0,False,,
8,Keränen,65.5,23,D,Pirola,6.0,False,,
8,Keränen,65.5,24,D,Ranieri,6.0,False,,
8,Keränen,65.5,25,A,Retegui,,False,,
8,Kouvonkorpi,68.0,1,P,Maignan,6.0,False,,-1
8,Kouvonkorpi,68.0,2,D,D'Ambrosio,6.0,False,,
8,Kouvonkorpi,68.0,3,D,Beukema,6.0,False,,
8,Kouvonkorpi,68.0,4,D,Toloi,5.0,False,E,
8,Kouvonkorpi,68.0,5,C,Lobotka,7.5,False,S,
8,Kouvonkorpi,68.0,6,C,Gagliardini,7.0,False,,
8,Kouvonkorpi,68.0,7,C,Cajuste,,False,,
8,Kouvonkorpi,68.0,8,C,Musah,5.5,False,,
8,Kouvonkorpi,68.0,9,A,Luvumbo,6.0,False,,
8,Kouvonkorpi,68.0,10,A,Leao,6.0,False,,
8,Kouvonkorpi,68.0,11,A,Gudmundsson,8.0,False,G,
8,Kouvonkorpi,68.0,12,P,Mirante,,False,,
8,Kouvonkorpi,68.0,13,A,Romero Luka,,False,,
8,Kouvonkorpi,68.0,14,C,Luis Alberto,5.0,True,,
8,Kouvonkorpi,68.0,15,C,Anguissa,5.5,False,,
8,Kouvonkorpi,68.0,16,C,Arthur,6.0,False,,
8,Kouvonkorpi,68.0,17,A,Cambiaghi,6.5,False,S,
8,Kouvonkorpi,68.0,18,C,Frattesi,6.0,False,,
8,Kouvonkorpi,68.0,19,C,Samardzic,6.0,False,,
8,Kouvonkorpi,68.0,20,D,Matturro,,False,,
8,Kouvonkorpi,68.0,21,D,Kristiansen,6.0,False,,
8,Kouvonkorpi,68.0,22,D,Corazza,,False,,
8,Kouvonkorpi,68.0,23,D,Mazzocchi,6.0,False,,
8,Kouvonkorpi,68.0,24,D,Bani,,False,,
8,Pekkala,65.0,1,P,Martinez Josep,6.0,False,,-2
8,Pekkala,65.0,2,D,Dragusin,5.5,False,,
8,Pekkala,65.0,3,D,Hernandez Theo,,False,,
8,Pekkala,65.0,4,D,Thiaw,5.5,False,,
8,Pekkala,65.0,5,C,Harroui,,False,,
8,Pekkala,65.0,6,C,Aouar,6.0,False,,
8,Pekkala,65.0,7,C,Strefezza,6.0,False,,
8,Pekkala,65.0,8,C,Soule,6.0,False,,
8,Pekkala,65.0,9,A,Thuram Ma.,6.0,False,,
8,Pekkala,65.0,10,A,Pulisic,,False,,
8,Pekkala,65.0,11,A,Dybala,7.5,False,S,
8,Pekkala,65.0,12,P,Leali,,False,,
8,Pekkala,65.0,13,A,Krstovic,6.0,True,,
8,Pekkala,65.0,14,A,Colombo Lo.,9.5,False,GG,
8,Pekkala,65.0,15,A,Dia,5.0,False,,
8,Pekkala,65.0,16,C,Baldanzi,5.5,True,,
8,Pekkala,65.0,17,C,De Ketelaere,,False,,
8,Pekkala,65.0,18,C,Fabbian,,False,,
8,Pekkala,65.0,19,C,Pafundi,,False,,
8,Pekkala,65.0,20,C,Faticanti,,False,,
8,Pekkala,65.0,21,D,Doig,5.0,True,,
8,Pekkala,65.0,22,D,Pongracic,6.0,False,,
8,Pekkala,65.0,23,D,Cambiaso,6.5,False,,
8,Pekkala,65.0,24,D,Calafiori,7.0,False,,
8,Pekkala,65.0,25,D,Missori,,False,,
8,Putula,67.5,1,P,Montipo,6.0,False,,-3
8,Putula,67.5,2,D,Kolasinac,6.0,False,,
8,Putula,67.5,3,D,Pavard,6.5,False,,
8,Putula,67.5,4,D,Bremer,7.0,False,,
8,Putula,67.5,5,C,Koopmeiners,6.5,False,,
8,Putula,67.5,6,C,Reijnders,4.5,False,,
8,Putula,67.5,7,C,Rabiot,6.0,False,,
8,Putula,67.5,8,C,Bajrami,5.0,False,,
8,Putula,67.5,9,A,Lukaku,6.5,False,G R,
8,Putula,67.5,10,A,Kean,6.0,False,,
8,Putula,67.5,11,A,Zirkzee,7.5,False,S,
8,Putula,67.5,12,A,Osimhen,,False,,
8,Putula,67.5,13,C,Freuler,6.0,False,,
8,Putula,67.5,14,C,Tameze,8.5,False,SS,
8,Putula,67.5,15,C,Coulibaly Las.,6.5,False,,
8,Putula,67.5,16,C,Rafia,6.0,False,,
8,Putula,67.5,17,D,Marusic,6.0,False,,
8,Putula,67.5,18,D,Natan,,False,,
8,Putula,67.5,19,D,Lazaro,,False,,
8,Putula,67.5,20,D,Kayode,,False,,
8,Putula,67.5,21,D,Zemura,6.5,False,,
8,Putula,67.5,22,D,Caleb Okoli,5.5,False,,
8,Putula,67.5,23,C,Nandez,,False,,
8,Tuuri,72.5,1,P,Silvestri Ma.,7.0,False,,
8,Tuuri,72.5,2,D,Di Lorenzo,6.0,False,,
8,Tuuri,72.5,3,D,Faraoni,5.0,False,,
8,Tuuri,72.5,4,D,Buongiorno,7.0,False,,
8,Tuuri,72.5,5,C,Bonaventura,6.0,False,,
8,Tuuri,72.5,6,C,Pessina,6.5,False,,
8,Tuuri,72.5,7,C,Candreva,5.0,False,,
8,Tuuri,72.5,8,C,Ferguson,8.0,False,G,
8,Tuuri,72.5,9,A,Scamacca,7.5,False,G,
8,Tuuri,72.5,10,A,Berardi D.,6.5,False,S,
8,Tuuri,72.5,11,A,Raspadori,8.0,False,G,
8,Tuuri,72.5,12,P,Padelli,,False,,
8,Tuuri,72.5,13,A,Orsolini,6.5,False,,
8,Tuuri,72.5,14,A,Beltran,5.0,False,,
8,Tuuri,72.5,15,C,Cancellieri,6.5,False,,
8,Tuuri,72.5,16,C,Folorunsho,7.0,False,G,
8,Tuuri,72.5,17,C,Mandragora,6.0,False,,
8,Tuuri,72.5,18,D,Zappa,7.5,False,G,
8,Tuuri,72.5,19,D,Biraghi,6.5,False,,
8,Tuuri,72.5,20,D,Milenkovic,,False,,
8,Tuuri,72.5,21,D,Scalvini,6.0,False,,
8,Tuuri,72.5,22,D,Coppola Di.,,False,,
8,Tuuri,72.5,23,D,Dorgu,6.0,False,,
8,Tuuri,72.5,24,D,Viti,,False,,
8,Äärelä,73.0,1,P,Ochoa,7.0,False,,-2
8,Äärelä,73.0,2,D,Dumfries,5.5,False,,
8,Äärelä,73.0,3,D,Olivera Ma.,6.5,False,S,
8,Äärelä,73.0,4,D,Martinez Quarta,6.0,False,,
8,Äärelä,73.0,5,D,Djimsiti,6.5,False,,
8,Äärelä,73.0,6,C,Zielinski,6.0,False,,
8,Äärelä,73.0,7,C,Mkhitaryan,6.5,False,S,
8,Äärelä,73.0,8,C,Calhanoglu,8.5,False,G,
8,Äärelä,73.0,9,A,Martinez La.,8.0,False,G,
8,Äärelä,73.0,10,A,Gonzalez Ni.,6.5,False,,
8,Äärelä,73.0,11,C,Ederson,6.0,False,,
8,Äärelä,73.0,12,C,Pellegrini Lo.,,False,,
8,Äärelä,73.0,13,D,Danilo Luiz,,False,,
8,Äärelä,73.0,14,D,Gatti Fe.,6.5,False,,
8,Äärelä,73.0,15,C,Krunic,5.5,False,,
8,Äärelä,73.0,16,C,Barrenechea,6.0,False,,
8,Äärelä,73.0,17,C,Ramadani,6.0,False,,
8,Äärelä,73.0,18,D,Hien,5.5,False,,
8,Äärelä,73.0,19,D,Pellegrino Ma.,,False,,
8,Äärelä,73.0,20,A,Carboni Val.,6.5,False,S,
8,Äärelä,73.0,21,A,Touré E.B.,,False,,
8,Äärelä,73.0,22,A,Traore Chaka,,False,,
8,Äärelä,73.0,23,A,Vivaldo,,False,,
9,Ekholm,68.5,1,P,Musso,,False,,
9,Ekholm,68.5,2,D,Romagnoli,6.5,False,,
9,Ekholm,68.5,3,D,Tomori,5.5,False,,
9,Ekholm,68.5,4,D,Ndicka,6.0,False,,
9,Ekholm,68.5,5,C,Loftus-Cheek,,False,,
9,Ekholm,68.5,6,C,Cristante,6.5,False,,
9,Ekholm,68.5,7,C,Colpani,8.5,False,G,
9,Ekholm,68.5,8,C,Felipe Anderson,5.5,False,,
9,Ekholm,68.5,9,A,Pinamonti,6.0,False,,
9,Ekholm,68.5,10,A,Giroud,6.0,False,G E,
9,Ekholm,68.5,11,A,Belotti,,False,,
9,Ekholm,68.5,12,C,Iling-Junior,6.0,True,,
9,Ekholm,68.5,13,C,Lovric,5.5,True,,
9,Ekholm,68.5,14,C,Aebischer,6.0,False,,
9,Ekholm,68.5,15,C,Bove,6.0,False,,
9,Ekholm,68.5,16,A,Almqvist,,False,,
9,Ekholm,68.5,17,A,Yildiz,,False,,
9,Ekholm,68.5,18,D,Kristensen Ra.,,False,,
9,Ekholm,68.5,19,D,Ferreira Joao,6.5,False,,
9,Ekholm,68.5,20,D,Gendrey,5.5,False,,
9,Ekholm,68.5,21,C,Weah Tim.,,False,,
9,Ekholm,68.5,22,D,Lovato,,False,,
9,Ekholm,68.5,23,D,Casale,,False,,
9,Ekholm,68.5,24,P,Carnesecchi,6.5,True,,-1
9,Harma,68.0,1,P,Consigli,6.0,False,,-2
9,Harma,68.0,2,D,Vina,6.0,False,S,
9,Harma,68.0,3,D,Bijol,6.5,False,,
9,Harma,68.0,4,D,Vasquez Johan,6.0,False,,
9,Harma,68.0,5,C,Mazzitelli,6.0,False,,
9,Harma,68.0,6,C,Maleh,6.0,False,,
9,Harma,68.0,7,C,Ciurria,5.0,False,,
9,Harma,68.0,8,C,Boloca,6.0,False,,
9,Harma,68.0,9,A,El Shaarawy,,False,,
9,Harma,68.0,10,A,Caputo,6.0,False,,
9,Harma,68.0,11,A,Kvaratskhelia,6.5,False,,
9,Harma,68.0,12,A,Banda,8.0,True,G,
9,Harma,68.0,13,A,Vlahovic,6.0,False,,
9,Harma,68.0,14,A,Zaccagni,,False,,
9,Harma,68.0,15,C,Fazzini,6.5,False,,
9,Harma,68.0,16,C,Deiola,,False,,
9,Harma,68.0,17,C,Barella,7.0,False,,
9,Harma,68.0,18,C,Ricci Samuele,,False,,
9,Harma,68.0,19,D,Bellanova,6.0,False,,
9,Harma,68.0,20,D,Luperto,7.0,False,,
9,Harma,68.0,21,D,De Silvestri,,False,,
9,Harma,68.0,22,D,Baschirotto,6.0,False,,
9,Harma,68.0,23,D,Gallo An.,,False,,
9,Keränen,71.0,1,P,Di Gregorio,7.0,False,,-1
9,Keränen,71.0,2,D,Zappacosta,7.0,False,S,
9,Keränen,71.0,3,D,Parisi Fa.,6.0,False,,
9,Keränen,71.0,4,D,Dimarco,9.0,False,G,
9,Keränen,71.0,5,C,Locatelli M.,6.5,False,,
9,Keränen,71.0,6,C,Guendouzi,6.5,False,,
9,Keränen,71.0,7,C,Chiesa F.,6.0,False,,
9,Keränen,71.0,8,C,Miretti,5.5,False,,
9,Keränen,71.0,9,A,Lucca,,False,,
9,Keränen,71.0,10,A,Mulattieri,6.0,False,,
9,Keränen,71.0,11,A,Immobile,5.5,False,,
9,Keränen,71.0,12,P,Sorrentino,,False,,
9,Keränen,71.0,13,C,Vignato Sam.,,False,,
9,Keränen,71.0,14,D,Zanoli,,False,,
9,Keränen,71.0,15,D,Terracciano Fi.,6.0,True,,
9,Keränen,71.0,16,D,Spinazzola,5.5,False,,
9,Keränen,71.0,17,C,Oristanio,6.5,False,,
9,Keränen,71.0,18,A,Isaksen,6.0,False,,
9,Keränen,71.0,19,C,Rovella,,False,,
9,Keränen,71.0,20,D,Carboni An.,6.5,False,,
9,Keränen,71.0,21,D,Ranieri,6.0,False,,
9,Keränen,71.0,22,C,Ranocchia Fi.,7.0,False,,
9,Keränen,71.0,23,D,Pirola,6.0,False,,
9,Keränen,71.0,24,D,Ruggeri,,False,,
9,Keränen,71.0,25,A,Retegui,,False,,
9,Kouvonkorpi,63.0,1,P,Maignan,6.5,False,,-2
9,Kouvonkorpi,63.0,2,D,D'Ambrosio,6.0,False,,
9,Kouvonkorpi,63.0,3,D,Beukema,6.0,False,,
9,Kouvonkorpi,63.0,4,D,Bani,6.0,False,,
9,Kouvonkorpi,63.0,5,C,Lobotka,5.0,False,,
9,Kouvonkorpi,63.0,6,C,Gagliardini,5.0,False,,
9,Kouvonkorpi,63.0,7,C,Anguissa,4.5,False,,
9,Kouvonkorpi,63.0,8,C,Frattesi,6.0,False,,
9,Kouvonkorpi,63.0,9,C,Cajuste,5.0,False,,
9,Kouvonkorpi,63.0,10,A,Leao,,False,,
9,Kouvonkorpi,63.0,11,A,Gudmundsson,6.5,False,,
9,Kouvonkorpi,63.0,12,P,Mirante,,False,,
9,Kouvonkorpi,63.0,13,C,Arthur,6.5,True,,
9,Kouvonkorpi,63.0,14,A,Luvumbo,5.0,False,,
9,Kouvonkorpi,63.0,15,C,Luis Alberto,6.5,False,,
9,Kouvonkorpi,63.0,16,C,Samardzic,7.0,False,S,
9,Kouvonkorpi,63.0,17,A,Romero Luka,,False,,
9,Kouvonkorpi,63.0,18,C,Musah,4.5,False,,
9,Kouvonkorpi,63.0,19,A,Cambiaghi,6.5,False,,
9,Kouvonkorpi,63.0,20,D,Matturro,,False,,
9,Kouvonkorpi,63.0,21,D,Mazzocchi,7.0,False,S,
9,Kouvonkorpi,63.0,22,D,Kristiansen,5.0,False,,
9,Kouvonkorpi,63.0,23,D,Corazza,,False,,
9,Kouvonkorpi,63.0,24,D,Toloi,,False,,
9,Pekkala,70.5,1,P,Martinez Josep,6.5,False,,
9,Pekkala,70.5,2,D,Dragusin,8.0,False,G,
9,Pekkala,70.5,3,D,Hernandez Theo,6.0,False,S,
9,Pekkala,70.5,4,D,Calafiori,6.5,False,,
9,Pekkala,70.5,5,C,Harroui,,False,,
9,Pekkala,70.5,6,C,Aouar,,False,,
9,Pekkala,70.5,7,C,Strefezza,6.0,False,,
9,Pekkala,70.5,8,C,Soule,7.0,False,,
9,Pekkala,70.5,9,A,Thuram Ma.,7.5,False,,
9,Pekkala,70.5,10,A,Pulisic,,False,,
9,Pekkala,70.5,11,A,Dybala,5.5,False,,
9,Pekkala,70.5,12,P,Leali,,False,,
9,Pekkala,70.5,13,A,Colombo Lo.,5.5,True,,
9,Pekkala,70.5,14,A,Dia,7.5,False,G,
9,Pekkala,70.5,15,A,Krstovic,4.5,False,,
9,Pekkala,70.5,16,C,De Ketelaere,,False,,
9,Pekkala,70.5,17,C,Baldanzi,,False,,
9,Pekkala,70.5,18,C,Fabbian,,False,,
9,Pekkala,70.5,19,C,Pafundi,,False,,
9,Pekkala,70.5,20,C,Faticanti,,False,,
9,Pekkala,70.5,21,D,Cambiaso,6.0,True,,
9,Pekkala,70.5,22,D,Thiaw,6.0,True,,
9,Pekkala,70.5,23,D,Pongracic,6.5,False,,
9,Pekkala,70.5,24,D,Doig,5.5,False,,
9,Pekkala,70.5,25,D,Missori,,False,,
9,Putula,69.0,1,P,Montipo,6.5,False,,-1
9,Putula,69.0,2,D,Kolasinac,5.0,False,,
9,Putula,69.0,3,D,Natan,,False,,
9,Putula,69.0,4,D,Bremer,8.0,False,G,
9,Putula,69.0,5,C,Koopmeiners,6.0,False,,
9,Putula,69.0,6,C,Reijnders,7.5,False,G,
9,Putula,69.0,7,C,Tameze,7.0,False,,
9,Putula,69.0,8,C,Bajrami,,False,,
9,Putula,69.0,9,A,Lukaku,5.0,False,,
9,Putula,69.0,10,A,Kean,5.5,False,,
9,Putula,69.0,11,A,Zirkzee,8.0,False,G,
9,Putula,69.0,12,A,Osimhen,,False,,
9,Putula,69.0,13,C,Coulibaly Las.,5.5,True,,
9,Putula,69.0,14,C,Rabiot,,False,,
9,Putula,69.0,15,C,Freuler,5.5,False,,
9,Putula,69.0,16,C,Rafia,5.0,False,,
9,Putula,69.0,17,D,Marusic,5.0,True,,
9,Putula,69.0,18,C,Nandez,,False,,
9,Putula,69.0,19,D,Lazaro,6.0,False,,
9,Putula,69.0,20,D,Kayode,,False,,
9,Putula,69.0,21,D,Zemura,6.0,False,,
9,Putula,69.0,22,D,Caleb Okoli,5.5,False,,
9,Tuuri,64.5,1,P,Silvestri Ma.,6.0,False,,-1
9,Tuuri,64.5,2,D,Di Lorenzo,4.5,False,,
9,Tuuri,64.5,3,D,Biraghi,6.0,False,,
9,Tuuri,64.5,4,D,Buongiorno,6.5,False,,
9,Tuuri,64.5,5,C,Bonaventura,8.0,False,G,
9,Tuuri,64.5,6,D,Scalvini,,False,,
9,Tuuri,64.5,7,C,Candreva,5.0,False,,
9,Tuuri,64.5,8,C,Pessina,5.0,False,,
9,Tuuri,64.5,9,A,Scamacca,6.0,False,,
9,Tuuri,64.5,10,A,Berardi D.,5.5,False,,
9,Tuuri,64.5,11,A,Raspadori,5.5,False,,
9,Tuuri,64.5,12,P,Padelli,,False,,
9,Tuuri,64.5,13,C,Mandragora,,False,,
9,Tuuri,64.5,14,C,Ferguson,6.5,True,,
9,Tuuri,64.5,15,A,Orsolini,6.0,False,,
9,Tuuri,64.5,16,C,Folorunsho,5.5,False,,
9,Tuuri,64.5,17,C,Cancellieri,6.5,False,,
9,Tuuri,64.5,18,D,Faraoni,5.5,False,,
9,Tuuri,64.5,19,D,Milenkovic,5.5,False,,
9,Tuuri,64.5,20,D,Zappa,5.0,False,,
9,Tuuri,64.5,21,D,Dorgu,6.0,False,,
9,Tuuri,64.5,22,D,Coppola Di.,,False,,
9,Tuuri,64.5,23,D,Viti,,False,,
9,Tuuri,64.5,24,A,Beltran,,False,,
9,Äärelä,71.5,1,P,Ochoa,6.5,False,,-2
9,Äärelä,71.5,2,D,Dumfries,6.0,False,,
9,Äärelä,71.5,3,D,Gatti Fe.,6.0,False,,
9,Äärelä,71.5,4,D,Djimsiti,5.5,False,,
9,Äärelä,71.5,5,D,Martinez Quarta,5.5,False,,
9,Äärelä,71.5,6,C,Zielinski,5.0,False,,
9,Äärelä,71.5,7,C,Mkhitaryan,7.5,False,S,
9,Äärelä,71.5,8,C,Calhanoglu,8.0,False,G,
9,Äärelä,71.5,9,A,Martinez La.,6.5,False,,
9,Äärelä,71.5,10,A,Gonzalez Ni.,7.5,False,G,
9,Äärelä,71.5,11,C,Ederson,7.5,False,G,
9,Äärelä,71.5,12,C,Pellegrini Lo.,,False,,
9,Äärelä,71.5,13,D,Danilo Luiz,,False,,
9,Äärelä,71.5,14,A,Carboni Val.,,False,,
9,Äärelä,71.5,15,D,Olivera Ma.,5.0,False,,
9,Äärelä,71.5,16,C,Krunic,5.0,False,,
9,Äärelä,71.5,17,C,Ramadani,6.0,False,,
9,Äärelä,71.5,18,C,Barrenechea,5.5,False,,
9,Äärelä,71.5,19,D,Hien,5.5,False,,
9,Äärelä,71.5,20,D,Pellegrino Ma.,,False,,
9,Äärelä,71.5,21,A,Touré E.B.,,False,,
9,Äärelä,71.5,22,A,Traore Chaka,,False,,
9,Äärelä,71.5,23,A,Vivaldo,,False,,
10,Ekholm,67.0,1,P,Musso,,False,,
10,Ekholm,67.0,2,D,Romagnoli,,False,,
10,Ekholm,67.0,3,D,Tomori,6.5,False,,
10,Ekholm,67.0,4,D,Ndicka,6.5,False,,
10,Ekholm,67.0,5,C,Loftus-Cheek,6.0,False,,
10,Ekholm,67.0,6,C,Cristante,6.5,False,,
10,Ekholm,67.0,7,C,Colpani,5.5,False,,
10,Ekholm,67.0,8,C,Bove,7.5,False,S,
10,Ekholm,67.0,9,C,Felipe Anderson,5.0,False,,
10,Ekholm,67.0,10,A,Pinamonti,7.5,False,G,
10,Ekholm,67.0,11,A,Belotti,,False,,
10,Ekholm,67.0,12,C,Iling-Junior,,False,,
10,Ekholm,67.0,13,C,Aebischer,5.5,True,,
10,Ekholm,67.0,14,D,Gendrey,5.5,True,,
10,Ekholm,67.0,15,C,Lovric,5.5,False,,
10,Ekholm,67.0,16,A,Yildiz,,False,,
10,Ekholm,67.0,17,D,Kristensen Ra.,,False,,
10,Ekholm,67.0,18,A,Almqvist,,False,,
10,Ekholm,67.0,19,A,Giroud,,False,,
10,Ekholm,67.0,20,D,Ferreira Joao,6.0,False,,
10,Ekholm,67.0,21,C,Weah Tim.,,False,,
10,Ekholm,67.0,22,D,Lovato,6.5,False,,
10,Ekholm,67.0,23,D,Casale,,False,,
10,Ekholm,67.0,24,P,Carnesecchi,5.0,True,,-2
10,Harma,67.0,1,P,Consigli,5.5,False,,-3
10,Harma,67.0,2,D,Baschirotto,6.0,False,,
10,Harma,67.0,3,D,Bijol,5.0,False,,
10,Harma,67.0,4,D,Luperto,5.0,False,,
10,Harma,67.0,5,C,Barella,6.0,False,,
10,Harma,67.0,6,C,Maleh,6.0,False,,
10,Harma,67.0,7,C,Ciurria,6.5,False,,
10,Harma,67.0,8,C,Boloca,6.5,False,,
10,Harma,67.0,9,A,Banda,5.5,False,,
10,Harma,67.0,10,A,Caputo,7.0,False,G,
10,Harma,67.0,11,A,Kvaratskhelia,8.0,False,G,
10,Harma,67.0,12,A,El Shaarawy,8.0,False,G,
10,Harma,67.0,13,A,Vlahovic,8.0,False,G,
10,Harma,67.0,14,A,Zaccagni,6.0,False,,
10,Harma,67.0,15,C,Fazzini,7.5,False,G,
10,Harma,67.0,16,C,Deiola,,False,,
10,Harma,67.0,17,C,Mazzitelli,,False,,
10,Harma,67.0,18,C,Ricci Samuele,,False,,
10,Harma,67.0,19,D,Bellanova,6.0,False,,
10,Harma,67.0,20,D,De Silvestri,,False,,
10,Harma,67.0,21,D,Vasquez Johan,,False,,
10,Harma,67.0,22,D,Vina,5.5,False,S ag,
10,Harma,67.0,23,D,Gallo An.,6.0,False,,
10,Keränen,68.0,1,P,Di Gregorio,6.5,False,,-1
10,Keränen,68.0,2,D,Spinazzola,6.0,False,,
10,Keränen,68.0,3,D,Dimarco,5.5,False,,
10,Keränen,68.0,4,D,Zappacosta,6.0,False,,
10,Keränen,68.0,5,C,Guendouzi,5.5,False,,
10,Keränen,68.0,6,C,Ranocchia Fi.,6.0,False,,
10,Keränen,68.0,7,C,Chiesa F.,7.0,False,S,
10,Keränen,68.0,8,C,Vignato Sam.,,False,,
10,Keränen,68.0,9,A,Isaksen,6.0,False,,
10,Keränen,68.0,10,C,Oristanio,6.0,False,,
10,Keränen,68.0,11,A,Immobile,7.0,False,G,
10,Keränen,68.0,12,P,Sorrentino,,False,,
10,Keränen,68.0,13,A,Mulattieri,,False,,
10,Keränen,68.0,14,D,Terracciano Fi.,6.5,True,S,
10,Keränen,68.0,15,A,Lucca,5.0,False,,
10,Keränen,68.0,16,D,Carboni An.,6.5,False,,
10,Keränen,68.0,17,C,Rovella,,False,,
10,Keränen,68.0,18,C,Locatelli M.,6.0,False,,
10,Keränen,68.0,19,D,Zanoli,,False,,
10,Keränen,68.0,20,D,Ruggeri,7.0,False,,
10,Keränen,68.0,21,D,Parisi Fa.,5.0,False,,
10,Keränen,68.0,22,C,Miretti,,False,,
10,Keränen,68.0,23,D,Pirola,6.5,False,,
10,Keränen,68.0,24,D,Ranieri,,False,,
10,Keränen,68.0,25,A,Retegui,,False,,
10,Kouvonkorpi,69.5,1,P,Maignan,8.0,False,,
10,Kouvonkorpi,69.5,2,D,D'Ambrosio,6.0,False,,
10,Kouvonkorpi,69.5,3,D,Beukema,7.0,False,S,
10,Kouvonkorpi,69.5,4,D,Mazzocchi,6.0,False,,
10,Kouvonkorpi,69.5,5,C,Lobotka,6.5,False,,
10,Kouvonkorpi,69.5,6,C,Gagliardini,7.0,False,,
10,Kouvonkorpi,69.5,7,C,Arthur,5.5,False,,
10,Kouvonkorpi,69.5,8,C,Frattesi,,False,,
10,Kouvonkorpi,69.5,9,C,Samardzic,5.0,False,,
10,Kouvonkorpi,69.5,10,A,Luvumbo,5.5,False,,
10,Kouvonkorpi,69.5,11,A,Cambiaghi,6.5,False,,
10,Kouvonkorpi,69.5,12,P,Mirante,,False,,
10,Kouvonkorpi,69.5,13,C,Cajuste,6.5,True,,
10,Kouvonkorpi,69.5,14,A,Romero Luka,,False,,
10,Kouvonkorpi,69.5,15,C,Musah,6.0,False,,
10,Kouvonkorpi,69.5,16,C,Anguissa,6.5,False,,
10,Kouvonkorpi,69.5,17,A,Gudmundsson,,False,,
10,Kouvonkorpi,69.5,18,A,Leao,,False,,
10,Kouvonkorpi,69.5,19,C,Luis Alberto,,False,,
10,Kouvonkorpi,69.5,20,D,Matturro,,False,,
10,Kouvonkorpi,69.5,21,D,Toloi,,False,,
10,Kouvonkorpi,69.5,22,D,Corazza,,False,,
10,Kouvonkorpi,69.5,23,D,Kristiansen,5.5,False,,
10,Kouvonkorpi,69.5,24,D,Bani,,False,,
10,Pekkala,74.0,1,P,Martinez Josep,5.0,False,,-2
10,Pekkala,74.0,2,D,Dragusin,5.5,False,,
10,Pekkala,74.0,3,D,Hernandez Theo,7.5,False,G,
10,Pekkala,74.0,4,D,Calafiori,6.5,False,,
10,Pekkala,74.0,5,C,Harroui,,False,,
10,Pekkala,74.0,6,C,Aouar,,False,,
10,Pekkala,74.0,7,C,Strefezza,5.5,False,,
10,Pekkala,74.0,8,C,Soule,8.0,False,G,
10,Pekkala,74.0,9,A,Thuram Ma.,7.0,False,S,
10,Pekkala,74.0,10,A,Pulisic,6.0,False,,
10,Pekkala,74.0,11,A,Dybala,9.0,False,G S,
10,Pekkala,74.0,12,P,Leali,,False,,
10,Pekkala,74.0,13,A,Colombo Lo.,5.0,False,,
10,Pekkala,74.0,14,A,Dia,,False,,
10,Pekkala,74.0,15,A,Krstovic,5.5,False,,
10,Pekkala,74.0,16,C,De Ketelaere,6.0,True,,
10,Pekkala,74.0,17,C,Baldanzi,,False,,
10,Pekkala,74.0,18,C,Fabbian,8.0,True,G,
10,Pekkala,74.0,19,C,Pafundi,,False,,
10,Pekkala,74.0,20,C,Faticanti,,False,,
10,Pekkala,74.0,21,D,Cambiaso,6.0,False,,
10,Pekkala,74.0,22,D,Thiaw,6.5,False,,
10,Pekkala,74.0,23,D,Pongracic,6.0,False,,
10,Pekkala,74.0,24,D,Doig,,False,,
10,Pekkala,74.0,25,D,Missori,,False,,
10,Putula,71.0,1,P,Montipo,6.5,False,,-2
10,Putula,71.0,2,D,Kolasinac,6.0,False,,
10,Putula,71.0,3,D,Zemura,5.5,False,,
10,Putula,71.0,4,D,Bremer,5.5,False,,
10,Putula,71.0,5,C,Koopmeiners,6.0,False,,
10,Putula,71.0,6,C,Reijnders,6.0,False,,
10,Putula,71.0,7,C,Tameze,6.0,False,,
10,Putula,71.0,8,C,Bajrami,,False,,
10,Putula,71.0,9,A,Lukaku,7.0,False,S,
10,Putula,71.0,10,A,Osimhen,7.5,False,S,
